,GENE NAME,GENE ID
11357,OR9A2,ENSG00000179468
11358,OR9A4,ENSG00000258083
11359,OR9G1,ENSG00000174914
11360,OR9G4,ENSG00000172457
11361,OR9I1,ENSG00000172377
11362,OR9K2,ENSG00000170605
11363,OR9Q1,ENSG00000186509
11364,OR9Q2,ENSG00000186513
11365,OR10A2,ENSG00000170790
11366,OR10A3,ENSG00000170683
11367,OR10A4,ENSG00000170782
11368,OR10A5,ENSG00000166363
11369,OR10A6,ENSG00000279000
11370,OR10A7,ENSG00000179919
11371,OR10AC1,ENSG00000176510
11372,OR10AD1,ENSG00000172640
11373,OR10AG1,ENSG00000174970
11374,OR10C1,ENSG00000206474
11375,OR10D3,ENSG00000197309
11376,OR10G2,ENSG00000255582
11377,OR10G3,ENSG00000169208
11378,OR10G4,ENSG00000254737
11379,OR10G6,ENSG00000198674
11380,OR10G7,ENSG00000182634
11381,OR10G8,ENSG00000234560
11382,OR10G9,ENSG00000236981
11383,OR10H1,ENSG00000186723
11384,OR10H2,ENSG00000171942
11385,OR10H3,ENSG00000171936
11386,OR10H4,ENSG00000176231
11387,OR10H5,ENSG00000172519
11388,OR10J1,ENSG00000196184
11389,OR10J3,ENSG00000196266
11390,OR10J4,ENSG00000249730
11391,OR10J5,ENSG00000184155
11392,OR10K1,ENSG00000173285
11393,OR10K2,ENSG00000180708
11394,OR10P1,ENSG00000175398
11395,OR10Q1,ENSG00000180475
11396,OR10R2,ENSG00000198965
11397,OR10S1,ENSG00000196248
11398,OR10T2,ENSG00000186306
11399,OR10V1,ENSG00000172289
11400,OR10W1,ENSG00000172772
11401,OR10X1,ENSG00000279111
11402,OR10Z1,ENSG00000198967
11403,OR11A1,ENSG00000204694
11404,OR11G2,ENSG00000196832
11405,OR11H1,ENSG00000130538
11406,OR11H2,ENSG00000258453
11407,OR11H4,ENSG00000176198
11408,OR11H6,ENSG00000176219
11409,OR11H7,ENSG00000258806
11410,OR11H12,ENSG00000257115
11411,OR11L1,ENSG00000197591
11412,OR12D1,ENSG00000251608
11413,OR12D2,ENSG00000280236
11414,OR12D3,ENSG00000112462
11415,OR13A1,ENSG00000256574
11416,OR13C2,ENSG00000276119
11417,OR13C3,ENSG00000204246
11418,OR13C4,ENSG00000148136
11419,OR13C5,ENSG00000277556
11420,OR13C7,ENSG00000243641
11421,OR13C8,ENSG00000186943
11422,OR13C9,ENSG00000136839
11423,OR13D1,ENSG00000179055
11424,OR13F1,ENSG00000186881
11425,OR13G1,ENSG00000197437
11426,OR13H1,ENSG00000171054
11427,OR13J1,ENSG00000168828
11428,OR14A2,ENSG00000241128
11429,OR14A16,ENSG00000196772
11430,OR14C36,ENSG00000177174
11431,OR14I1,ENSG00000189181
11432,OR14J1,ENSG00000204695
11433,OR14K1,ENSG00000153230
11434,OR51A2,ENSG00000205496
11435,OR51A4,ENSG00000205497
11436,OR51A7,ENSG00000176895
11437,OR51B2,ENSG00000279012
11438,OR51B4,ENSG00000183251
11439,OR51B5,ENSG00000167355
11440,OR51B6,ENSG00000176239
11441,OR51D1,ENSG00000197428
11442,OR51E1,ENSG00000180785
11443,OR51E2,ENSG00000167332
11444,OR51F1,ENSG00000280021
11445,OR51F2,ENSG00000176925
11446,OR51G1,ENSG00000278870
11447,OR51G2,ENSG00000176893
11448,OR51H1,ENSG00000176904
11449,OR51I1,ENSG00000167359
11450,OR51I2,ENSG00000187918
11451,OR51J1,ENSG00000184321
11452,OR51L1,ENSG00000176798
11453,OR51M1,ENSG00000184698
11454,OR51Q1,ENSG00000167360
11455,OR51S1,ENSG00000176922
11456,OR51T1,ENSG00000176900
11457,OR51V1,ENSG00000176742
11458,OR52A1,ENSG00000182070
11459,OR52A5,ENSG00000171944
11460,OR52B2,ENSG00000255307
11461,OR52B4,ENSG00000221996
11462,OR52B6,ENSG00000187747
11463,OR52D1,ENSG00000181609
11464,OR52E1,ENSG00000273085
11465,OR52E2,ENSG00000176787
11466,OR52E4,ENSG00000180974
11467,OR52E5,ENSG00000277932
11468,OR52E6,ENSG00000205409
11469,OR52E8,ENSG00000183269
11470,OR52H1,ENSG00000181616
11471,OR52I1,ENSG00000232268
11472,OR52I2,ENSG00000226288
11473,OR52J3,ENSG00000205495
11474,OR52K1,ENSG00000196778
11475,OR52K2,ENSG00000181963
11476,OR52L1,ENSG00000183313
11477,OR52M1,ENSG00000197790
11478,OR52N1,ENSG00000181001
11479,OR52N2,ENSG00000180988
11480,OR52N4,ENSG00000181074
11481,OR52N5,ENSG00000181009
11482,OR52P1,ENSG00000181109
11483,OR52R1,ENSG00000279270
11484,OR52W1,ENSG00000175485
11485,OR56A1,ENSG00000180934
11486,OR56A3,ENSG00000184478
11487,OR56A4,ENSG00000183389
11488,OR56A5,ENSG00000188691
11489,OR56B1,ENSG00000181023
11490,OR56B4,ENSG00000180919
11491,ORAI1,ENSG00000276045
11492,ORAI2,ENSG00000160991
11493,ORAI3,ENSG00000175938
11494,ORC1,ENSG00000085840
11495,ORC2,ENSG00000115942
11496,ORC3,ENSG00000135336
11497,ORC4,ENSG00000115947
11498,ORC5,ENSG00000164815
11499,ORC6,ENSG00000091651
11500,ORM1,ENSG00000229314
11501,ORM2,ENSG00000228278
11502,ORMDL1,ENSG00000128699
11503,ORMDL2,ENSG00000123353
11504,ORMDL3,ENSG00000172057
11505,OS9,ENSG00000135506
11506,OSBP,ENSG00000110048
11507,OSBP2,ENSG00000184792
11508,OSBPL1A,ENSG00000141447
11509,OSBPL2,ENSG00000130703
11510,OSBPL3,ENSG00000070882
11511,OSBPL5,ENSG00000021762
11512,OSBPL6,ENSG00000079156
11513,OSBPL7,ENSG00000006025
11514,OSBPL8,ENSG00000091039
11515,OSBPL9,ENSG00000117859
11516,OSBPL10,ENSG00000144645
11517,OSBPL11,ENSG00000144909
11518,OSCAR,ENSG00000170909
11519,OSCP1,ENSG00000116885
11520,OSER1,ENSG00000132823
11521,OSGEP,ENSG00000092094
11522,OSGEPL1,ENSG00000128694
11523,OSGIN1,ENSG00000140961
11524,OSGIN2,ENSG00000164823
11525,OSM,ENSG00000099985
11526,OSMR,ENSG00000145623
11527,OSR1,ENSG00000143867
11528,OSR2,ENSG00000164920
11529,OST4,ENSG00000228474
11530,OSTC,ENSG00000198856
11531,OSTF1,ENSG00000134996
11532,OSTM1,ENSG00000081087
11533,OSTN,ENSG00000188729
11534,OTC,ENSG00000036473
11535,OTOA,ENSG00000155719
11536,OTOF,ENSG00000115155
11537,OTOG,ENSG00000188162
11538,OTOGL,ENSG00000165899
11539,OTOL1,ENSG00000182447
11540,OTOP1,ENSG00000163982
11541,OTOP2,ENSG00000183034
11542,OTOP3,ENSG00000182938
11543,OTOR,ENSG00000125879
11544,OTOS,ENSG00000178602
11545,OTP,ENSG00000171540
11546,OTUB1,ENSG00000167770
11547,OTUB2,ENSG00000089723
11548,OTUD1,ENSG00000165312
11549,OTUD3,ENSG00000169914
11550,OTUD4,ENSG00000164164
11551,OTUD5,ENSG00000068308
11552,OTUD6A,ENSG00000189401
11553,OTUD6B,ENSG00000155100
11554,OTUD7A,ENSG00000169918
11555,OTUD7B,ENSG00000264522
11556,OTULIN,ENSG00000154124
11557,OTULINL,ENSG00000145569
11558,OTX1,ENSG00000115507
11559,OTX2,ENSG00000165588
11560,OVCA2,ENSG00000262664
11561,OVCH1,ENSG00000187950
11562,OVCH2,ENSG00000183378
11563,OVGP1,ENSG00000085465
11564,OVOL1,ENSG00000172818
11565,OVOL2,ENSG00000125850
11566,OVOL3,ENSG00000105261
11567,OXA1L,ENSG00000155463
11568,OXCT1,ENSG00000083720
11569,OXCT2,ENSG00000198754
11570,OXER1,ENSG00000162881
11571,OXGR1,ENSG00000165621
11572,OXLD1,ENSG00000204237
11573,OXNAD1,ENSG00000154814
11574,OXR1,ENSG00000164830
11575,OXSM,ENSG00000151093
11576,OXSR1,ENSG00000172939
11577,OXT,ENSG00000101405
11578,OXTR,ENSG00000180914
11579,P2RX1,ENSG00000108405
11580,P2RX2,ENSG00000187848
11581,P2RX3,ENSG00000109991
11582,P2RX4,ENSG00000135124
11583,P2RX5,ENSG00000083454
11584,P2RX6,ENSG00000099957
11585,P2RX7,ENSG00000089041
11586,P2RY1,ENSG00000169860
11587,P2RY2,ENSG00000175591
11588,P2RY4,ENSG00000186912
11589,P2RY6,ENSG00000171631
11590,P2RY8,ENSG00000182162
11591,P2RY10,ENSG00000078589
11592,P2RY11,ENSG00000244165
11593,P2RY12,ENSG00000169313
11594,P2RY13,ENSG00000181631
11595,P2RY14,ENSG00000174944
11596,P3H1,ENSG00000117385
11597,P3H2,ENSG00000090530
11598,P3H3,ENSG00000110811
11599,P3H4,ENSG00000141696
11600,P3R3URF,ENSG00000250719
11601,P4HA1,ENSG00000122884
11602,P4HA2,ENSG00000072682
11603,P4HA3,ENSG00000149380
11604,P4HB,ENSG00000185624
11605,P4HTM,ENSG00000178467
11606,PA2G4,ENSG00000170515
11607,PAAF1,ENSG00000175575
11608,PABIR1,ENSG00000187866
11609,PABIR2,ENSG00000156504
11610,PABIR3,ENSG00000156500
11611,PABPC1,ENSG00000070756
11612,PABPC1L,ENSG00000101104
11613,PABPC1L2A,ENSG00000186288
11614,PABPC1L2B,ENSG00000184388
11615,PABPC3,ENSG00000151846
11616,PABPC4,ENSG00000090621
11617,PABPC4L,ENSG00000254535
11618,PABPC5,ENSG00000174740
11619,PABPN1,ENSG00000100836
11620,PABPN1L,ENSG00000205022
11621,PACC1,ENSG00000065600
11622,PACRG,ENSG00000112530
11623,PACRGL,ENSG00000163138
11624,PACS1,ENSG00000175115
11625,PACS2,ENSG00000179364
11626,PACSIN1,ENSG00000124507
11627,PACSIN2,ENSG00000100266
11628,PACSIN3,ENSG00000165912
11629,PADI1,ENSG00000142623
11630,PADI2,ENSG00000117115
11631,PADI3,ENSG00000142619
11632,PADI4,ENSG00000159339
11633,PADI6,ENSG00000276747
11634,PAEP,ENSG00000122133
11635,PAF1,ENSG00000006712
11636,PAFAH1B1,ENSG00000007168
11637,PAFAH1B2,ENSG00000168092
11638,PAFAH1B3,ENSG00000079462
11639,PAFAH2,ENSG00000158006
11640,PAG1,ENSG00000076641
11641,PAGE1,ENSG00000068985
11642,PAGE2,ENSG00000234068
11643,PAGE2B,ENSG00000238269
11644,PAGE3,ENSG00000204279
11645,PAGE4,ENSG00000101951
11646,PAGE5,ENSG00000158639
11647,PAGR1,ENSG00000280789
11648,PAH,ENSG00000171759
11649,PAICS,ENSG00000128050
11650,PAIP1,ENSG00000172239
11651,PAIP2,ENSG00000120727
11652,PAIP2B,ENSG00000124374
11653,PAK1,ENSG00000149269
11654,PAK1IP1,ENSG00000111845
11655,PAK2,ENSG00000180370
11656,PAK3,ENSG00000077264
11657,PAK4,ENSG00000130669
11658,PAK5,ENSG00000101349
11659,PAK6,ENSG00000137843
11660,PALB2,ENSG00000083093
11661,PALD1,ENSG00000107719
11662,PALLD,ENSG00000129116
11663,PALM,ENSG00000099864
11664,PALM2AKAP2,ENSG00000157654
11665,PALM3,ENSG00000187867
11666,PALMD,ENSG00000099260
11667,PALS1,ENSG00000072415
11668,PALS2,ENSG00000105926
11669,PAM,ENSG00000145730
11670,PAM16,ENSG00000217930
11671,PAMR1,ENSG00000149090
11672,PAN2,ENSG00000135473
11673,PAN3,ENSG00000152520
11674,PANK1,ENSG00000152782
11675,PANK2,ENSG00000125779
11676,PANK3,ENSG00000120137
11677,PANK4,ENSG00000157881
11678,PANO1,ENSG00000288675
11679,PANX1,ENSG00000110218
11680,PANX2,ENSG00000073150
11681,PANX3,ENSG00000154143
11682,PAOX,ENSG00000148832
11683,PAPLN,ENSG00000100767
11684,PAPOLA,ENSG00000090060
11685,PAPOLB,ENSG00000218823
11686,PAPOLG,ENSG00000115421
11687,PAPPA,ENSG00000182752
11688,PAPPA2,ENSG00000116183
11689,PAPSS1,ENSG00000138801
11690,PAPSS2,ENSG00000198682
11691,PAQR3,ENSG00000163291
11692,PAQR4,ENSG00000162073
11693,PAQR5,ENSG00000137819
11694,PAQR6,ENSG00000160781
11695,PAQR7,ENSG00000182749
11696,PAQR8,ENSG00000170915
11697,PAQR9,ENSG00000188582
11698,PARD3,ENSG00000148498
11699,PARD3B,ENSG00000116117
11700,PARD6A,ENSG00000102981
11701,PARD6B,ENSG00000124171
11702,PARD6G,ENSG00000178184
11703,PARG,ENSG00000227345
11704,PARK7,ENSG00000116288
11705,PARL,ENSG00000175193
11706,PARM1,ENSG00000169116
11707,PARN,ENSG00000140694
11708,PARP1,ENSG00000143799
11709,PARP2,ENSG00000129484
11710,PARP3,ENSG00000041880
11711,PARP4,ENSG00000102699
11712,PARP6,ENSG00000137817
11713,PARP8,ENSG00000151883
11714,PARP9,ENSG00000138496
11715,PARP10,ENSG00000178685
11716,PARP11,ENSG00000111224
11717,PARP12,ENSG00000059378
11718,PARP14,ENSG00000173193
11719,PARP15,ENSG00000173200
11720,PARP16,ENSG00000138617
11721,PARPBP,ENSG00000185480
11722,PARS2,ENSG00000162396
11723,PARVA,ENSG00000197702
11724,PARVB,ENSG00000188677
11725,PARVG,ENSG00000138964
11726,PASD1,ENSG00000166049
11727,PASK,ENSG00000115687
11728,PATE1,ENSG00000171053
11729,PATE2,ENSG00000196844
11730,PATE3,ENSG00000236027
11731,PATE4,ENSG00000237353
11732,PATJ,ENSG00000132849
11733,PATL1,ENSG00000166889
11734,PATL2,ENSG00000229474
11735,PATZ1,ENSG00000100105
11736,PAWR,ENSG00000177425
11737,PAX1,ENSG00000125813
11738,PAX2,ENSG00000075891
11739,PAX3,ENSG00000135903
11740,PAX4,ENSG00000106331
11741,PAX5,ENSG00000196092
11742,PAX6,ENSG00000007372
11743,PAX7,ENSG00000009709
11744,PAX8,ENSG00000125618
11745,PAX9,ENSG00000198807
11746,PAXBP1,ENSG00000159086
11747,PAXIP1,ENSG00000157212
11748,PAXX,ENSG00000148362
11749,PBDC1,ENSG00000102390
11750,PBK,ENSG00000168078
11751,PBLD,ENSG00000108187
11752,PBOV1,ENSG00000254440
11753,PBRM1,ENSG00000163939
11754,PBX1,ENSG00000185630
11755,PBX2,ENSG00000204304
11756,PBX3,ENSG00000167081
11757,PBX4,ENSG00000105717
11758,PBXIP1,ENSG00000163346
11759,PC,ENSG00000173599
11760,PCARE,ENSG00000179270
11761,PCBD1,ENSG00000166228
11762,PCBD2,ENSG00000132570
11763,PCBP1,ENSG00000169564
11764,PCBP2,ENSG00000197111
11765,PCBP3,ENSG00000183570
11766,PCBP4,ENSG00000090097
11767,PCCA,ENSG00000175198
11768,PCCB,ENSG00000114054
11769,PCDH1,ENSG00000156453
11770,PCDH7,ENSG00000169851
11771,PCDH8,ENSG00000136099
11772,PCDH9,ENSG00000184226
11773,PCDH10,ENSG00000138650
11774,PCDH11X,ENSG00000102290
11775,PCDH11Y,ENSG00000099715
11776,PCDH12,ENSG00000113555
11777,PCDH15,ENSG00000150275
11778,PCDH17,ENSG00000118946
11779,PCDH18,ENSG00000189184
11780,PCDH19,ENSG00000165194
11781,PCDH20,ENSG00000280165
11785,PCED1A,ENSG00000132635
11786,PCED1B,ENSG00000179715
11787,PCF11,ENSG00000165494
11788,PCGF1,ENSG00000115289
11789,PCGF2,ENSG00000277258
11790,PCGF3,ENSG00000185619
11791,PCGF5,ENSG00000180628
11792,PCGF6,ENSG00000156374
11793,PCID2,ENSG00000126226
11794,PCIF1,ENSG00000100982
11795,PCK1,ENSG00000124253
11796,PCK2,ENSG00000100889
11797,PCLAF,ENSG00000166803
11798,PCLO,ENSG00000186472
11799,PCM1,ENSG00000078674
11800,PCMT1,ENSG00000120265
11801,PCMTD1,ENSG00000168300
11802,PCMTD2,ENSG00000203880
11803,PCNA,ENSG00000132646
11804,PCNP,ENSG00000081154
11805,PCNT,ENSG00000160299
11806,PCNX1,ENSG00000100731
11807,PCNX2,ENSG00000135749
11808,PCNX3,ENSG00000197136
11809,PCNX4,ENSG00000126773
11810,PCOLCE,ENSG00000106333
11811,PCOLCE2,ENSG00000163710
11812,PCP2,ENSG00000174788
11813,PCP4,ENSG00000183036
11814,PCP4L1,ENSG00000248485
11815,PCSK1,ENSG00000175426
11816,PCSK1N,ENSG00000102109
11817,PCSK2,ENSG00000125851
11818,PCSK4,ENSG00000115257
11819,PCSK5,ENSG00000099139
11820,PCSK6,ENSG00000140479
11821,PCSK7,ENSG00000160613
11822,PCSK9,ENSG00000169174
11823,PCTP,ENSG00000141179
11824,PCYOX1,ENSG00000116005
11825,PCYOX1L,ENSG00000145882
11826,PCYT1A,ENSG00000161217
11827,PCYT1B,ENSG00000102230
11828,PCYT2,ENSG00000185813
11829,PDAP1,ENSG00000106244
11830,PDC,ENSG00000116703
11831,PDCD1,ENSG00000188389
11832,PDCD1LG2,ENSG00000197646
11833,PDCD2,ENSG00000071994
11834,PDCD2L,ENSG00000126249
11835,PDCD4,ENSG00000150593
11836,PDCD5,ENSG00000105185
11837,PDCD6,ENSG00000249915
11838,PDCD6IP,ENSG00000170248
11839,PDCD7,ENSG00000090470
11840,PDCD10,ENSG00000114209
11841,PDCD11,ENSG00000148843
11842,PDCL,ENSG00000136940
11843,PDCL2,ENSG00000163440
11844,PDCL3,ENSG00000115539
11845,PDE1A,ENSG00000115252
11846,PDE1B,ENSG00000123360
11847,PDE1C,ENSG00000154678
11848,PDE2A,ENSG00000186642
11849,PDE3A,ENSG00000172572
11850,PDE3B,ENSG00000152270
11851,PDE4A,ENSG00000065989
11852,PDE4B,ENSG00000184588
11853,PDE4C,ENSG00000105650
11854,PDE4D,ENSG00000113448
11855,PDE4DIP,ENSG00000178104
11856,PDE5A,ENSG00000138735
11857,PDE6A,ENSG00000132915
11858,PDE6B,ENSG00000133256
11859,PDE6C,ENSG00000095464
11860,PDE6D,ENSG00000156973
11861,PDE6G,ENSG00000185527
11862,PDE6H,ENSG00000139053
11863,PDE7A,ENSG00000205268
11864,PDE7B,ENSG00000171408
11865,PDE8A,ENSG00000073417
11866,PDE8B,ENSG00000113231
11867,PDE9A,ENSG00000160191
11868,PDE10A,ENSG00000112541
11869,PDE11A,ENSG00000128655
11870,PDE12,ENSG00000174840
11871,PDF,ENSG00000258429
11872,PDGFA,ENSG00000197461
11873,PDGFB,ENSG00000100311
11874,PDGFC,ENSG00000145431
11875,PDGFD,ENSG00000170962
11876,PDGFRA,ENSG00000134853
11877,PDGFRB,ENSG00000113721
11878,PDGFRL,ENSG00000104213
11879,PDHA1,ENSG00000131828
11880,PDHA2,ENSG00000163114
11881,PDHB,ENSG00000168291
11882,PDHX,ENSG00000110435
11883,PDIA2,ENSG00000185615
11884,PDIA3,ENSG00000167004
11885,PDIA4,ENSG00000155660
11886,PDIA5,ENSG00000065485
11887,PDIA6,ENSG00000143870
11888,PDIK1L,ENSG00000175087
11889,PDILT,ENSG00000169340
11890,PDK1,ENSG00000152256
11891,PDK2,ENSG00000005882
11892,PDK3,ENSG00000067992
11893,PDK4,ENSG00000004799
11894,PDLIM1,ENSG00000107438
11895,PDLIM2,ENSG00000120913
11896,PDLIM3,ENSG00000154553
11897,PDLIM4,ENSG00000131435
11898,PDLIM5,ENSG00000163110
11899,PDLIM7,ENSG00000196923
11900,PDP1,ENSG00000164951
11901,PDP2,ENSG00000172840
11902,PDPK1,ENSG00000140992
11903,PDPN,ENSG00000162493
11904,PDPR,ENSG00000090857
11905,PDRG1,ENSG00000088356
11906,PDS5A,ENSG00000121892
11907,PDS5B,ENSG00000083642
11908,PDSS1,ENSG00000148459
11909,PDSS2,ENSG00000164494
11910,PDX1,ENSG00000139515
11911,PDXDC1,ENSG00000179889
11912,PDXK,ENSG00000160209
11913,PDXP,ENSG00000241360
11914,PDYN,ENSG00000101327
11915,PDZD2,ENSG00000133401
11916,PDZD4,ENSG00000067840
11917,PDZD7,ENSG00000186862
11918,PDZD8,ENSG00000165650
11919,PDZD9,ENSG00000155714
11920,PDZD11,ENSG00000120509
11921,PDZK1,ENSG00000174827
11922,PDZK1IP1,ENSG00000162366
11923,PDZRN3,ENSG00000121440
11924,PDZRN4,ENSG00000165966
11925,PEA15,ENSG00000162734
11926,PEAK1,ENSG00000173517
11927,PEAK3,ENSG00000188305
11928,PEAR1,ENSG00000187800
11929,PEBP1,ENSG00000089220
11930,PEBP4,ENSG00000134020
11931,PECAM1,ENSG00000261371
11932,PECR,ENSG00000115425
11933,PEDS1,ENSG00000240849
11934,PEF1,ENSG00000162517
11935,PEG3,ENSG00000198300
11936,PEG10,ENSG00000242265
11937,PELI1,ENSG00000197329
11938,PELI2,ENSG00000139946
11939,PELI3,ENSG00000174516
11940,PELO,ENSG00000152684
11941,PELP1,ENSG00000141456
11942,PEMT,ENSG00000133027
11943,PENK,ENSG00000181195
11944,PEPD,ENSG00000124299
11945,PER1,ENSG00000179094
11946,PER2,ENSG00000132326
11947,PER3,ENSG00000049246
11948,PERCC1,ENSG00000284395
11949,PERM1,ENSG00000187642
11950,PERP,ENSG00000112378
11951,PES1,ENSG00000100029
11952,PET100,ENSG00000229833
11953,PET117,ENSG00000232838
11954,PEX1,ENSG00000127980
11955,PEX2,ENSG00000164751
11956,PEX3,ENSG00000034693
11957,PEX5,ENSG00000139197
11958,PEX5L,ENSG00000114757
11959,PEX6,ENSG00000124587
11960,PEX7,ENSG00000112357
11961,PEX10,ENSG00000157911
11962,PEX11A,ENSG00000166821
11963,PEX11B,ENSG00000131779
11964,PEX11G,ENSG00000104883
11965,PEX12,ENSG00000108733
11966,PEX13,ENSG00000162928
11967,PEX14,ENSG00000142655
11968,PEX16,ENSG00000121680
11969,PEX19,ENSG00000162735
11970,PEX26,ENSG00000215193
11971,PF4,ENSG00000163737
11972,PF4V1,ENSG00000109272
11973,PFAS,ENSG00000178921
11974,PFDN1,ENSG00000113068
11975,PFDN2,ENSG00000143256
11976,PFDN4,ENSG00000101132
11977,PFDN5,ENSG00000123349
11978,PFDN6,ENSG00000204220
11979,PFKFB1,ENSG00000158571
11980,PFKFB2,ENSG00000123836
11981,PFKFB3,ENSG00000170525
11982,PFKFB4,ENSG00000114268
11983,PFKL,ENSG00000141959
11984,PFKM,ENSG00000152556
11985,PFKP,ENSG00000067057
11986,PFN1,ENSG00000108518
11987,PFN2,ENSG00000070087
11988,PFN3,ENSG00000196570
11989,PFN4,ENSG00000176732
11990,PGA3,ENSG00000229859
11991,PGA4,ENSG00000229183
11992,PGA5,ENSG00000256713
11993,PGAM1,ENSG00000171314
11994,PGAM2,ENSG00000164708
11995,PGAM4,ENSG00000226784
11996,PGAM5,ENSG00000247077
11997,PGAP1,ENSG00000197121
11998,PGAP2,ENSG00000148985
11999,PGAP3,ENSG00000161395
12000,PGAP4,ENSG00000165152
12001,PGAP6,ENSG00000129925
12002,PGBD1,ENSG00000137338
12003,PGBD2,ENSG00000185220
12005,PGBD4,ENSG00000182405
12006,PGBD5,ENSG00000177614
12007,PGC,ENSG00000096088
12008,PGD,ENSG00000142657
12009,PGF,ENSG00000119630
12010,PGGHG,ENSG00000142102
12011,PGGT1B,ENSG00000164219
12012,PGK1,ENSG00000102144
12013,PGK2,ENSG00000170950
12014,PGLS,ENSG00000130313
12015,PGLYRP1,ENSG00000008438
12016,PGLYRP2,ENSG00000161031
12017,PGLYRP3,ENSG00000159527
12018,PGLYRP4,ENSG00000163218
12019,PGM1,ENSG00000079739
12020,PGM2,ENSG00000169299
12021,PGM2L1,ENSG00000165434
12022,PGM3,ENSG00000013375
12023,PGM5,ENSG00000154330
12024,PGP,ENSG00000184207
12025,PGPEP1,ENSG00000130517
12026,PGPEP1L,ENSG00000183571
12027,PGR,ENSG00000082175
12028,PGRMC1,ENSG00000101856
12029,PGRMC2,ENSG00000164040
12030,PGS1,ENSG00000087157
12031,PHACTR1,ENSG00000112137
12032,PHACTR2,ENSG00000112419
12033,PHACTR3,ENSG00000087495
12034,PHACTR4,ENSG00000204138
12035,PHAF1,ENSG00000125149
12036,PHAX,ENSG00000164902
12037,PHB1,ENSG00000167085
12038,PHB2,ENSG00000215021
12039,PHC1,ENSG00000111752
12040,PHC2,ENSG00000134686
12041,PHC3,ENSG00000173889
12042,PHETA1,ENSG00000198324
12043,PHETA2,ENSG00000177096
12044,PHEX,ENSG00000102174
12045,PHF1,ENSG00000112511
12046,PHF2,ENSG00000197724
12047,PHF3,ENSG00000118482
12048,PHF5A,ENSG00000100410
12049,PHF6,ENSG00000156531
12050,PHF7,ENSG00000010318
12051,PHF8,ENSG00000172943
12052,PHF10,ENSG00000130024
12053,PHF11,ENSG00000136147
12054,PHF12,ENSG00000109118
12055,PHF13,ENSG00000116273
12056,PHF14,ENSG00000106443
12057,PHF19,ENSG00000119403
12058,PHF20,ENSG00000025293
12059,PHF20L1,ENSG00000129292
12060,PHF21A,ENSG00000135365
12061,PHF21B,ENSG00000056487
12062,PHF23,ENSG00000040633
12063,PHF24,ENSG00000122733
12064,PHGDH,ENSG00000092621
12065,PHGR1,ENSG00000233041
12066,PHIP,ENSG00000146247
12067,PHKA1,ENSG00000067177
12068,PHKA2,ENSG00000044446
12069,PHKB,ENSG00000102893
12070,PHKG1,ENSG00000164776
12071,PHKG2,ENSG00000156873
12072,PHLDA1,ENSG00000139289
12073,PHLDA2,ENSG00000181649
12074,PHLDA3,ENSG00000174307
12075,PHLDB1,ENSG00000019144
12076,PHLDB2,ENSG00000144824
12077,PHLDB3,ENSG00000176531
12078,PHLPP1,ENSG00000081913
12079,PHLPP2,ENSG00000040199
12080,PHOSPHO1,ENSG00000173868
12081,PHOSPHO2,ENSG00000144362
12082,PHOX2A,ENSG00000165462
12083,PHOX2B,ENSG00000109132
12084,PHPT1,ENSG00000054148
12085,PHRF1,ENSG00000070047
12086,PHTF1,ENSG00000116793
12087,PHTF2,ENSG00000006576
12088,PHYH,ENSG00000107537
12089,PHYHD1,ENSG00000175287
12090,PHYHIP,ENSG00000168490
12091,PHYHIPL,ENSG00000165443
12092,PHYKPL,ENSG00000175309
12093,PI3,ENSG00000124102
12094,PI4K2A,ENSG00000155252
12095,PI4K2B,ENSG00000038210
12096,PI4KA,ENSG00000241973
12097,PI4KB,ENSG00000143393
12098,PI15,ENSG00000137558
12099,PI16,ENSG00000164530
12100,PIANP,ENSG00000139200
12101,PIAS1,ENSG00000033800
12102,PIAS2,ENSG00000078043
12103,PIAS3,ENSG00000131788
12104,PIAS4,ENSG00000105229
12105,PIBF1,ENSG00000083535
12106,PICALM,ENSG00000073921
12107,PICK1,ENSG00000100151
12108,PID1,ENSG00000153823
12109,PIDD1,ENSG00000177595
12110,PIERCE1,ENSG00000160345
12111,PIERCE2,ENSG00000261652
12112,PIEZO1,ENSG00000103335
12113,PIEZO2,ENSG00000154864
12114,PIF1,ENSG00000140451
12115,PIFO,ENSG00000173947
12116,PIGA,ENSG00000165195
12117,PIGB,ENSG00000069943
12118,PIGBOS1,ENSG00000225973
12119,PIGC,ENSG00000135845
12120,PIGF,ENSG00000151665
12121,PIGG,ENSG00000174227
12122,PIGH,ENSG00000100564
12123,PIGK,ENSG00000142892
